company_name,company_shortname,company_email,company_phone,location,location_lat,location_long,item_id,item_name,tags,image_count,quality_score,availability_count,availability_next_week,availability_next_30days,availability_next_60days,availability_next_90days,availability_next_180days,calendar_link,calendar_script,regular_link,image_url
Paddles Outdoor Rentals,paddlesoutdoor,paddlesoutdoor@gmail.com,352-586-5259,United States/Florida/Crystal River,-82.597152,28.894388,296404,Guided Swim Eco Tour In Three Sisters Springs,City Tour-Dolphin-Eco Tour-Kayak-Snorkel,12,68,180,14,60,120,180,360,https://fareharbor.com/embeds/calendar/paddlesoutdoor/items/296404/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/paddlesoutdoor/items/296404/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/paddlesoutdoor/items/296404/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Hunting Iguanas,huntingiguanas,iguanahunts@gmail.com,352-257-1127,United States/Florida/Lutz,,,567587,Private Half Day Iguana Charter | 3 Sportsmen per boat,,7,68,180,14,60,120,180,360,https://fareharbor.com/embeds/calendar/huntingiguanas/items/567587/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/huntingiguanas/items/567587/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/huntingiguanas/items/567587/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/R9OmjTJnQLeg9zAbx06o
Tampa Bay Boating Adventures,tampabayboatingadventures,ahoy@tampabayboatingadventures.com,(813) 742-8178,United States/Florida/Tampa,,,589679,"Private Snorkeling Charters in St. Pete, Florida",Snorkel,10,68,720,56,240,480,720,1440,https://fareharbor.com/embeds/calendar/tampabayboatingadventures/items/589679/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/tampabayboatingadventures/items/589679/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/tampabayboatingadventures/items/589679/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/pwn5m81bQBSJlBQoKds9
FloridaRAMA,floridarama,customerservice@floridarama.art,(727) 210-5450,United States/Florida/St. Petersburg,,,639672,FloridaRAMA Admission,Museum,5,68,130,10,42,86,130,256,https://fareharbor.com/embeds/calendar/floridarama/items/639672/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/floridarama/items/639672/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/floridarama/items/639672/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/eD7oLHdNTGOtW3K29kYK
Florida Springs Kayaking LLC,floridaspringskayaking,Sara@floridaspringskayaking.com,9548514785,United States/Florida/Silver Springs,-82.053232,29.216219,646799,Silver Springs State Park Park 3 Hour Clear Kayak and Paddleboard Rental,,9,68,900,70,300,600,900,1800,https://fareharbor.com/embeds/calendar/floridaspringskayaking/items/646799/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/floridaspringskayaking/items/646799/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/floridaspringskayaking/items/646799/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Captain Clearwater,captainclearwater,capt.chris@captainclearwater.com,727-282-4772,United States/Florida/Belleair Bluffs,,,656750,Sunset Cruise - Up To 6 People,,6,68,810,63,270,540,810,1629,https://fareharbor.com/embeds/calendar/captainclearwater/items/656750/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/captainclearwater/items/656750/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/captainclearwater/items/656750/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/oO8KPNuJR6uJE8Yiji0M
Captain Clearwater,captainclearwater,capt.chris@captainclearwater.com,727-282-4772,United States/Florida/Belleair Bluffs,,,670159,Indian Rocks Beach Evening Party Cruise (Thursday-Saturday) - Up To 6 People,,6,68,273,21,84,182,273,539,https://fareharbor.com/embeds/calendar/captainclearwater/items/670159/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/captainclearwater/items/670159/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/captainclearwater/items/670159/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/0WuLc61Tmyop96vL46v4
A Day Away Kayak Tours,adayawaykayaktours,info@adayawaykayaktours.com,13212682655,United States/Florida/Titusville,,,67898,Rentals - Kayak/SUP,Guided Tour-Kayak-SUP-Water Activities,3,67,90,7,30,60,90,180,https://fareharbor.com/embeds/calendar/adayawaykayaktours/items/67898/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/adayawaykayaktours/items/67898/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/adayawaykayaktours/items/67898/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/RcVwO7UAQayrMVWXRPXg
Tierra Verde Boat Rentals,tvboatrentals-new,fun@tvboatrentals.com,+1 727 867 0077,United States/Florida/St. Petersburg,,,97648,18' SeaHunt Bay Boat,Boat Rental,3,67,952,74,316,634,952,1900,https://fareharbor.com/embeds/calendar/tvboatrentals-new/items/97648/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/tvboatrentals-new/items/97648/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/tvboatrentals-new/items/97648/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/Nb08YTEVREWjbQ7FBxX5
Wet Rental & Tours,getwetfl,info@getwetfl.com,+1 727 503 0700,United States/Florida/Indian Rocks Beach,-82.847062,27.88303,144583,One Hour Jet Ski Excursion - Holiday Inn - Indian Rocks Beach,,3,67,360,28,120,240,360,720,https://fareharbor.com/embeds/calendar/getwetfl/items/144583/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/getwetfl/items/144583/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/getwetfl/items/144583/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/nwffFfFLSK6wiUav4frQ
Get Up and Go Kayaking - Weeki Wachee,getupandgokayaking-weekiwachee,weekiwachee@getupandgokayaking.com,(352)-667-7042,United States/Florida/Spring Hill,,,305891,Weeki Wachee Sunset Clear Kayak Tour,Kayak,14,67,87,5,27,57,87,177,https://fareharbor.com/embeds/calendar/getupandgokayaking-weekiwachee/items/305891/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/getupandgokayaking-weekiwachee/items/305891/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/getupandgokayaking-weekiwachee/items/305891/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Wandering Palm,wanderingpalmadventures,tracy@wanderingpalmadventures.com,1-407-476-1694,United States/Florida/Orlando,-81.373073,28.561902,329843,Food Tour of Orlando's Ivanhoe Village,Food Tour-Wine,12,67,23,2,8,15,23,47,https://fareharbor.com/embeds/calendar/wanderingpalmadventures/items/329843/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/wanderingpalmadventures/items/329843/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/wanderingpalmadventures/items/329843/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Cocoa Beach Surf Fishing Charters,cocoabeachsurffishingcharters,cocoabeachsurffishingcharters@gmail.com,321-205-4672,United States/Florida/Melbourne Beach,-80.548677,28.04912,359353,DIY Family Fun Beach Fishing Package,,3,67,180,14,60,120,180,360,https://fareharbor.com/embeds/calendar/cocoabeachsurffishingcharters/items/359353/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/cocoabeachsurffishingcharters/items/359353/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/cocoabeachsurffishingcharters/items/359353/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/QSKZNitVQje6HCsCCfNj
The Pelican LLC,thepelicanllc,info@thepelicanstpete.com,866-434-6668,United States/Florida/St. Petersburg,,,377111,St. Pete Pier Sunset Cruise,Boat Tour-Dolphin-Sailing,6,67,62,3,18,40,62,125,https://fareharbor.com/embeds/calendar/thepelicanllc/items/377111/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/thepelicanllc/items/377111/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/thepelicanllc/items/377111/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/lyOLgiZyRJymi6IhFvOW
Otter Paddle Orlando,otterpaddleorlando,info@otterpaddleorlando.com,407-952-2481,United States/Florida/Merritt Island,-80.677417,28.361161,463278,Bioluminescence Paddle Tour,SUP,5,67,74,3,23,49,74,141,https://fareharbor.com/embeds/calendar/otterpaddleorlando/items/463278/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/otterpaddleorlando/items/463278/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/otterpaddleorlando/items/463278/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Get Up and Go Kayaking - Tampa Bay,getupandgokayaking-tampa,tampabay@getupandgokayaking.com,727-353-2148,United States/Florida/Tierra Verde,,,514961,Shell Key Preserve Private Clear Kayak Tour,Guided Tour-Kayak-Private-Water Activities,11,67,86,4,26,56,86,176,https://fareharbor.com/embeds/calendar/getupandgokayaking-tampa/items/514961/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/getupandgokayaking-tampa/items/514961/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/getupandgokayaking-tampa/items/514961/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Wet Rental & Tours,getwetfl,info@getwetfl.com,+1 727 503 0700,United States/Florida/St. Petersburg,-82.631658,27.772645,530761,Jet Car Rental,,3,67,398,38,134,272,398,784,https://fareharbor.com/embeds/calendar/getwetfl/items/530761/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/getwetfl/items/530761/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/getwetfl/items/530761/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/xzxmLnRnRKDmOKyjy7Wt
Get Up and Go Kayaking - Silver Springs,getupandgokayaking-silversprings,silversprings@getupandgokayaking.com,352-703-4968,United States/Florida/Silver Springs,,,541605,Private Silver Springs Tour,Boat Tour-Guided Tour-Kayak-Private-Water Activities,4,67,264,18,84,174,264,535,https://fareharbor.com/embeds/calendar/getupandgokayaking-silversprings/items/541605/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/getupandgokayaking-silversprings/items/541605/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/getupandgokayaking-silversprings/items/541605/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Explorida,explorida,info@explorida.tours,352-423-3798,United States/Florida/Crystal River,,,562334,E-Bike Rentals - Daily,Bike Rental,16,67,450,35,150,300,450,900,https://fareharbor.com/embeds/calendar/explorida/items/562334/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/explorida/items/562334/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/explorida/items/562334/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/D5aAPklSQ1erZj19Slpu
Kachunga Airboat Adventures,kachunga,gil@kachunga.com,(352) 422-1672,United States/Florida/Lake Panasoffkee,,,566012,Private Airboat Charter                        (Up to 4 passengers),Airboat,8,67,180,14,60,120,180,360,https://fareharbor.com/embeds/calendar/kachunga/items/566012/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/kachunga/items/566012/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/kachunga/items/566012/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/3lZopIUURMeWZHzIeNCC
Kachunga Airboat Adventures,kachunga,gil@kachunga.com,(352) 422-1672,United States/Florida/Lake Panasoffkee,,,566162,Private Airboat Charter (Up to 5 passengers),Airboat,6,67,180,14,60,120,180,360,https://fareharbor.com/embeds/calendar/kachunga/items/566162/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/kachunga/items/566162/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/kachunga/items/566162/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/QtymOwoS9aFmMLYJe1iZ
Chocolate Kingdom,chocolatekingdom,info@chocolatekingdom.com,407-705-3475,United States/Florida/Orlando,,,631786,Factory Adventure Tour,Factory Tour,5,67,448,35,149,299,448,898,https://fareharbor.com/embeds/calendar/chocolatekingdom/items/631786/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/chocolatekingdom/items/631786/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/chocolatekingdom/items/631786/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/iojkcEmuR7W1Y68XXjl7
Coastal Cruises,coastalcruises,bookings@stpetecoastalcruises.com,727-380-0431,United States/Florida/Gulfport,-82.69614,27.740616,660432,Booze Cruise (Gulfport Marina Location),,3,67,68,5,23,50,68,123,https://fareharbor.com/embeds/calendar/coastalcruises/items/660432/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/coastalcruises/items/660432/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/coastalcruises/items/660432/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/HJgnv9MbSSgwKpRrF8rw
